fecha,nombre_de_la_cartera,divisa,nombre_de_campana,nombre_del_grupo_de_anuncios,segmentacion,tipo_de_coincidencia,termino_de_busqueda_de_cliente,impresiones,clics,porcentaje_de_clics_ctr,coste_por_clic_cpc,gasto,ventas_totales_de_7_dias,coste_publicitario_de_las_ventas_acos_total,retorno_de_la_inversion_publicitaria_roas_total,pedidos_totales_de_7_dias_#,unidades_totales_de_7_dias_#,tasa_de_conversion_de_7_dias,unidades_sku_anunciadas_7_dias_#,otras_unidades_sku_de_7_dias_#,ventas_sku_anunciadas_7_dias,otras_ventas_sku_de_7_dias
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador para bolas de padel,2,1,0.5,0.36,0.36,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-12,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador para pelotas de padel,2,1,0.5,0.16,0.16,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-09,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador para pelotas tenis,1,1,1.0,0.37,0.37,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pascal,1,1,1.0,0.25,0.25,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-12,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelota de padel,2,1,0.5,0.06,0.06,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelota padel,6,1,0.16666666666666663,0.21,0.21,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelota tenis,13,1,0.07692307692307693,0.4,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas,23,5,0.2173913043478261,0.16,0.8,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas,13,3,0.23076923076923078,0.09666666666666666,0.29,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas,2,1,0.5,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas,1,1,1.0,0.08,0.08,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas,3,1,0.3333333333333333,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas,2,1,0.5,0.06,0.06,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas,11,2,0.18181818181818182,0.14500000000000002,0.29000000000000004,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas,5,2,0.4,0.135,0.27,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas,5,1,0.2,0.11,0.11,20.66,0.005324298160696999,187.8181818181818,1,1,1.0,1,0,20.66,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas,45,1,0.022222222222222223,0.11,0.11,20.66,0.005324298160696999,187.8181818181818,1,1,1.0,1,0,20.66,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas,175,4,0.022857142857142857,0.20750000000000002,0.8300000000000001,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas,186,4,0.021505376344086027,0.105,0.42,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas,10,1,0.1,0.2,0.2,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas,5,1,0.2,0.26,0.26,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-11,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas,12,1,0.08333333333333331,0.11,0.11,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas,29,1,0.034482758620689655,0.14,0.14,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas,46,1,0.021739130434782608,0.22,0.22,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas,35,1,0.02857142857142857,0.4,0.4,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas,7,1,0.14285714285714285,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas,45,2,0.04444444444444445,0.195,0.39,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas,72,2,0.027777777777777776,0.315,0.63,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas de padel,3,1,0.3333333333333333,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas de padel,11,1,0.09090909090909093,0.24,0.24,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,substitutes,-,presurizador pelotas padel,17,2,0.1176470588235294,0.51,1.02,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,substitutes,-,presurizador pelotas padel,2,1,0.5,0.37,0.37,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,substitutes,-,presurizador pelotas padel,13,1,0.07692307692307693,0.27,0.27,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-14,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,close-match,-,presurizador pelotas padel,3,1,0.3333333333333333,0.74,0.74,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Accessories & Equipment,loose-match,-,presurizador pelotas padel,14,1,0.07142857142857142,0.44,0.44,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,61,6,0.09836065573770492,0.16833333333333333,1.01,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,120,13,0.10833333333333334,0.12692307692307694,1.6500000000000001,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,121,16,0.1322314049586777,0.1,1.6,20.66,0.07744433688286545,12.9125,1,1,0.0625,1,0,20.66,0.0
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,95,15,0.15789473684210525,0.08399999999999999,1.2599999999999998,20.66,0.06098741529525652,16.3968253968254,1,1,0.06666666666666667,1,0,20.66,0.0
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,27,1,0.037037037037037035,0.09,0.09,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-06,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,18,4,0.2222222222222222,0.14,0.56,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-07,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,22,6,0.2727272727272727,0.10666666666666667,0.64,20.66,0.030977734753146177,32.28125,1,1,0.16666666666666663,1,0,20.66,0.0
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,40,2,0.05,0.18,0.36,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-09,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,23,4,0.17391304347826086,0.0975,0.39,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-10,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,26,3,0.11538461538461538,0.18666666666666668,0.56,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-11,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,13,3,0.23076923076923078,0.17666666666666667,0.53,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-12,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,22,4,0.18181818181818182,0.1775,0.71,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-13,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,13,3,0.23076923076923078,0.11,0.33,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-14,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,20,2,0.1,0.195,0.39,16.53,0.023593466424682394,42.38461538461539,1,1,0.5,0,1,0.0,16.53
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,8,1,0.125,0.15,0.15,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-16,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,19,1,0.05263157894736842,0.03,0.03,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-17,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,16,2,0.125,0.17,0.34,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,21,5,0.23809523809523808,0.11599999999999999,0.58,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-19,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,32,4,0.125,0.10750000000000001,0.43000000000000005,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,46,5,0.10869565217391305,0.126,0.63,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,24,3,0.125,0.10666666666666667,0.32,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,29,5,0.1724137931034483,0.11400000000000002,0.5700000000000001,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-23,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,15,3,0.2,0.17666666666666667,0.53,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,22,4,0.18181818181818182,0.185,0.74,20.66,0.03581800580832527,27.91891891891892,1,1,0.25,1,0,20.66,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,36,2,0.05555555555555555,0.145,0.29,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,27,4,0.14814814814814814,0.1575,0.63,16.53,0.038112522686025406,26.23809523809524,1,1,0.25,0,1,0.0,16.53
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,90,8,0.0888888888888889,0.2025,1.62,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,55,7,0.12727272727272726,0.08428571428571428,0.59,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,close-match,-,presurizador pelotas padel,51,9,0.17647058823529413,0.10333333333333333,0.93,20.66,0.04501452081316554,22.21505376344086,1,1,0.1111111111111111,1,0,20.66,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel,93,13,0.13978494623655913,0.07923076923076923,1.03,41.32,0.02492739593417231,40.116504854368934,2,2,0.15384615384615385,2,0,41.32,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,988,25,0.025303643724696356,0.3688,9.22,55.370000000000005,0.166516163987719,6.005422993492408,2,2,0.08,2,0,55.370000000000005,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,1241,22,0.017727639000805803,0.2513636363636364,5.53,16.53,0.3345432546884452,2.9891500904159134,1,1,0.04545454545454546,1,0,16.53,0.0
2025-06-03,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,976,19,0.0194672131147541,0.2378947368421053,4.5200000000000005,90.08,0.05017761989342807,19.929203539823007,3,3,0.15789473684210525,2,1,69.42,20.66
2025-06-04,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,847,12,0.014167650531286895,0.2275,2.73,128.92,0.02117592305305616,47.22344322344322,4,4,0.3333333333333333,0,4,0.0,128.92
2025-06-05,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,252,3,0.011904761904761906,0.25,0.75,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-06,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,121,3,0.02479338842975207,0.20000000000000004,0.6000000000000001,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-07,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,223,10,0.04484304932735426,0.255,2.55,16.53,0.15426497277676948,6.4823529411764715,1,1,0.1,0,1,0.0,16.53
2025-06-08,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,381,6,0.01574803149606299,0.165,0.99,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-09,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,233,6,0.02575107296137339,0.22333333333333336,1.34,20.66,0.06485963213939981,15.417910447761193,1,1,0.16666666666666663,1,0,20.66,0.0
2025-06-10,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,286,4,0.013986013986013984,0.185,0.74,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-11,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,88,2,0.02272727272727273,0.195,0.39,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-12,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,191,4,0.02094240837696335,0.3825,1.53,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-13,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,89,2,0.02247191011235955,0.185,0.37,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-14,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,171,1,0.005847953216374269,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-15,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,240,5,0.02083333333333333,0.32999999999999996,1.65,34.71,0.04753673292999135,21.03636363636364,1,1,0.2,1,0,34.71,0.0
2025-06-16,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,193,1,0.005181347150259068,0.55,0.55,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-17,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,209,4,0.019138755980861243,0.245,0.98,66.12,0.01482153660012099,67.46938775510205,3,4,0.75,1,3,16.53,49.59
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,248,5,0.020161290322580645,0.154,0.77,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-19,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,340,6,0.01764705882352941,0.16666666666666666,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-20,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,456,7,0.015350877192982455,0.11,0.77,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-21,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,231,1,0.004329004329004329,0.23,0.23,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-22,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,246,6,0.024390243902439025,0.18500000000000003,1.11,16.53,0.06715063520871142,14.891891891891891,1,1,0.16666666666666663,0,1,0.0,16.53
2025-06-23,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,118,1,0.00847457627118644,0.22,0.22,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-24,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,272,5,0.01838235294117647,0.172,0.86,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-25,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,346,2,0.005780346820809248,0.245,0.49,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-26,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,close-match,-,presurizador pelotas padel,234,1,0.004273504273504274,0.2,0.2,34.71,0.005762028233938347,173.54999999999998,1,1,1.0,1,0,34.71,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,947,23,0.02428722280887012,0.2891304347826087,6.65,16.53,0.40229885057471265,2.4857142857142858,1,1,0.043478260869565216,0,1,0.0,16.53
2025-06-28,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,606,17,0.028052805280528052,0.17882352941176471,3.04,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel,646,20,0.030959752321981424,0.24700000000000003,4.94,51.24,0.09640905542544886,10.37246963562753,2,2,0.1,2,0,51.24,0.0
2025-06-30,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,substitutes,-,presurizador pelotas padel,1015,13,0.012807881773399015,0.2476923076923077,3.22,20.66,0.1558567279767667,6.416149068322981,1,1,0.07692307692307693,1,0,20.66,0.0
2025-06-28,No Portfolio,EUR,PSI3_Auto_SP,PSI29_SP_Auto,close-match,-,presurizador pelotas padel,89,4,0.0449438202247191,0.1325,0.53,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-29,No Portfolio,EUR,PSI3_Auto_SP,PSI29_SP_Auto,substitutes,-,presurizador pelotas padel,148,7,0.0472972972972973,0.11428571428571428,0.7999999999999999,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-30,No Portfolio,EUR,PSI3_Auto_SP,PSI29_SP_Auto,substitutes,-,presurizador pelotas padel,11,1,0.09090909090909093,0.07,0.07,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-01,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel 3 bolas,1,1,1.0,0.07,0.07,20.66,0.0033881897386253633,295.1428571428571,1,1,1.0,1,0,20.66,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel barato,7,1,0.14285714285714285,0.2,0.2,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-02,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel con bomba,2,1,0.5,0.13,0.13,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-27,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Tennis Balls,loose-match,-,presurizador pelotas padel con bomba,1,1,1.0,0.23,0.23,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-11,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel con bomba,4,1,0.25,0.11,0.11,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
2025-06-18,No Portfolio,EUR,SP Entire Catalog 13-jan-2025 31f106,TUBOPLUS - Padel Accessories,loose-match,-,presurizador pelotas padel con bomba,21,2,0.09523809523809525,0.03,0.06,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0
