"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B09266N893","X001D1A0DZ","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.65","0.0","0.001","2025-01","3.8","weeks","27.54","0.0","0.65","0.001","0.0285","0.0","EUR","0.0285","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","MAD4","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.06","0.0","1.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0024","0.0","EUR","0.0024","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","2.0","0.0","0.0044","2025-01","3.8","weeks","27.54","0.0","2.0","0.0044","0.1225","0.0","EUR","0.1225","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.13","0.0","3.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0079","0.0","EUR","0.0079","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa","MAD4","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.0"
"B09266N893","X001WZYUT7","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.19","0.0","3.0E-4","2025-01","3.8","weeks","27.54","0.0","0.19","3.0E-4","0.0086","0.0","EUR","0.0086","Others","N","N","0.0","--","0.0"
"B0BTDSDQC5","X001XS4N8B","TUBOX3 (SIN Bomba) - Multiplica X7 La Vida De Tus Pelotas | Presurizador Pelotas Pádel | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote para 3 Pelotas | Accesorios Pádel","MAD4","ES","24.0","8.4","8.3","centimeters","0.37","kilograms","0.0017","cubic meters","Standard-Size","2.0","0.0","0.0033","2025-01","3.8","weeks","27.54","0.0","2.0","0.0033","0.0931","0.0","EUR","0.0931","Others","N","N","0.0","--","0.0"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","MAD4","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","0.1","0.0","2.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0053","0.0","EUR","0.0053","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD4","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","0.39","0.0","7.0E-4","2025-01","3.8","weeks","27.54","0.0","0.39","7.0E-4","0.0208","0.0","EUR","0.0208","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD4","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","0.32","0.0","6.0E-4","2025-01","3.8","weeks","27.54","0.0","0.13","2.0E-4","0.0173","0.0","EUR","0.0173","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado","MAD4","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-01","3.8","weeks","27.54","0.0","1.0","0.0014","0.0389","0.0","EUR","0.0389","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","MAD4","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.58","0.0","8.0E-4","2025-01","3.8","weeks","27.54","0.0","0.58","8.0E-4","0.023","0.0","EUR","0.023","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","MAD4","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.35","0.0","5.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.014","0.0","EUR","0.014","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS- TUBOX3 Naranja 2020 Bote Presurizador de Pelotas de Tenis y Padel - Ahorra Bolas por un Tubo!! - Más Vida para Tus Bolas – Made in Zaragoza-Spain –","MAD7","ES","20.19","8.5","8.5","centimeters","0.32","kilograms","0.0015","cubic meters","Standard-Size","0.97","0.0","0.0014","2025-01","3.8","weeks","27.54","0.0","0.97","0.0014","0.0388","0.0","EUR","0.0388","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD7","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","13.45","0.0","0.029","2025-01","3.8","weeks","27.54","0.0","0.61","0.0013","0.7972","0.0","EUR","0.7972","Others","N","N","0.0","--","0.1"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","MAD7","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","3.48","0.0","0.004","2025-01","3.8","weeks","27.54","0.0","0.26","4.0E-4","0.1108","0.0","EUR","0.1108","Others","N","N","0.0","--","1.1"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD7","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","4.06","0.0","0.0079","2025-01","3.8","weeks","27.54","0.0","0.26","6.0E-4","0.2166","0.0","EUR","0.2166","Others","N","N","0.0","--","0.48"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa","MAD7","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.1","0.0","1.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0025","0.0","EUR","0.0025","Others","N","N","0.0","--","0.03"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","MAD7","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","0.1","0.0","1.0E-4","2025-01","3.8","weeks","27.54","0.0","0.06","1.0E-4","0.0035","0.0","EUR","0.0035","Others","N","N","0.0","--","0.03"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD7","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","0.29","0.0","3.0E-4","2025-01","3.8","weeks","27.54","0.0","0.03","1.0E-4","0.0086","0.0","EUR","0.0086","Others","N","N","0.0","--","0.13"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado","MAD7","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","3.13","0.0","0.0044","2025-01","3.8","weeks","27.54","0.0","0.03","0.0","0.1201","0.0","EUR","0.1201","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","MAD7","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","1.61","0.0","0.002","2025-01","3.8","weeks","27.54","0.0","0.23","3.0E-4","0.0554","0.0","EUR","0.0554","Others","N","N","0.0","--","0.23"
"B0786KK4TG","X0026RCV6J","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","MAD7","ES","20.1","8.5","8.4","centimeters","0.32","kilograms","0.0014","cubic meters","Standard-Size","0.42","0.0","6.0E-4","2025-01","3.8","weeks","27.54","0.0","0.42","6.0E-4","0.0165","0.0","EUR","0.0165","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","OVD1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","32.06","0.0","0.0696","2025-01","3.8","weeks","27.54","0.0","0.1","2.0E-4","1.9173","0.0","EUR","1.9173","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","OVD1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","7.9","0.0","0.0104","2025-01","3.8","weeks","27.54","0.0","0.39","5.0E-4","0.2858","0.0","EUR","0.2858","Others","N","N","0.0","--","0.26"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","OVD1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","44.03","0.0","0.0968","2025-01","3.8","weeks","27.54","0.0","0.03","1.0E-4","2.6655","0.0","EUR","2.6655","Others","N","N","0.0","--","0.06"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa","OVD1","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","19.29","0.0","0.027","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.7444","0.0","EUR","0.7444","Others","N","N","0.0","--","0.35"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado","OVD1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","8.9","0.0","0.0124","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.3424","0.0","EUR","0.3424","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","OVD1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","5.48","0.0","0.0078","2025-01","3.8","weeks","27.54","0.0","0.03","0.0","0.2145","0.0","EUR","0.2145","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","RMU1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","45.65","0.0","0.0973","2025-01","3.8","weeks","27.54","0.0","0.61","0.0013","2.6813","0.0","EUR","2.6813","Others","N","N","0.0","--","0.84"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","RMU1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.19","0.0","0.0012","2025-01","3.8","weeks","27.54","0.0","0.06","1.0E-4","0.0326","0.0","EUR","0.0326","Others","N","N","0.0","--","0.32"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","RMU1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","27.84","0.0","0.0606","2025-01","3.8","weeks","27.54","0.0","0.23","5.0E-4","1.6714","0.0","EUR","1.6714","Others","N","N","0.0","--","0.29"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa","RMU1","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","18.13","0.0","0.0258","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.7122","0.0","EUR","0.7122","Others","N","N","0.0","--","0.03"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado","RMU1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","3.06","0.0","0.0039","2025-01","3.8","weeks","27.54","0.0","0.1","1.0E-4","0.1068","0.0","EUR","0.1068","Others","N","N","0.0","--","0.29"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","RMU1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","1.71","0.0","0.0024","2025-01","3.8","weeks","27.54","0.0","0.32","5.0E-4","0.0657","0.0","EUR","0.0657","Others","N","N","0.0","--","0.1"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","SVQ1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","21.81","0.0","0.0472","2025-01","3.8","weeks","27.54","0.0","0.35","8.0E-4","1.2994","0.0","EUR","1.2994","Others","N","N","0.0","--","0.06"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","SVQ1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-01","3.8","weeks","27.54","0.0","0.03","0.0","0.0012","0.0","EUR","0.0012","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","SVQ1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","8.52","0.0","0.0187","2025-01","3.8","weeks","27.54","0.0","0.1","2.0E-4","0.5159","0.0","EUR","0.5159","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Rosa","SVQ1","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","2.1","0.0","0.0024","2025-01","3.8","weeks","27.54","0.0","0.77","0.0011","0.0659","0.0","EUR","0.0659","Others","N","N","0.0","--","0.42"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","SVQ1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.39","0.0","3.0E-4","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.0076","0.0","EUR","0.0076","Others","N","N","0.0","--","0.19"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","ZAZ1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","9.42","0.0","0.0205","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.563","0.0","EUR","0.563","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Blanco","ZAZ1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","16.55","0.0","0.0225","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.6185","0.0","EUR","0.6185","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","ZAZ1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","10.26","0.0","0.0226","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.6215","0.0","EUR","0.6215","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizador de Pelotas de Tenis y Padel | Color Dorado","ZAZ1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","20.0","0.0","0.0279","2025-01","3.8","weeks","27.54","0.0","0.1","1.0E-4","0.769","0.0","EUR","0.769","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TuboX3 Color | TuboPlus - Presurizador de Pelotas de Tenis y Padel | Color Azul","ZAZ1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","24.0","0.0","0.0341","2025-01","3.8","weeks","27.54","0.0","0.0","0.0","0.9381","0.0","EUR","0.9381","Others","N","N","0.0","--","0.0"
