"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Pressurizzatore di palline da tennis e paddle | Colore oro","MXP5","IT","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-03","5.0","weeks","27.54","0.0","1.0","0.0014","0.0385","0.0","EUR","0.0385","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS TuboX3 - Pressurizzatore a Sfera per Tennis e Paddle, Blu","MXP5","IT","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0392","0.0","EUR","0.0392","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","BCN1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","5.03","0.0","0.0103","2025-03","5.0","weeks","27.54","0.0","4.74","0.0103","0.2864","0.0","EUR","0.2864","Others","N","N","0.0","--","0.29"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","BCN1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.26","0.0","5.0E-4","2025-03","5.0","weeks","27.54","0.0","0.23","5.0E-4","0.0138","0.0","EUR","0.0138","Others","N","N","0.0","--","0.03"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","BCN1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","4.77","0.0","0.0065","2025-03","5.0","weeks","27.54","0.0","0.45","6.0E-4","0.1797","0.0","EUR","0.1797","Others","N","N","0.0","--","0.23"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","BCN4","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","6.23","0.0","0.0094","2025-03","5.0","weeks","27.54","0.0","5.77","0.0094","0.2562","0.0","EUR","0.2562","Others","N","N","0.0","--","0.45"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","BCN4","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","2.26","0.0","0.0048","2025-03","5.0","weeks","27.54","0.0","2.19","0.0048","0.1304","0.0","EUR","0.1304","Others","N","N","0.0","--","0.06"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","BCN4","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","4.1","0.0","0.0049","2025-03","5.0","weeks","27.54","0.0","3.61","0.0049","0.1343","0.0","EUR","0.1343","Others","N","N","0.0","--","0.48"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","BCN4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.16","0.0","3.0E-4","2025-03","5.0","weeks","27.54","0.0","0.13","3.0E-4","0.0078","0.0","EUR","0.0078","Others","N","N","0.0","--","0.03"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","BCN4","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-03","5.0","weeks","27.54","0.0","0.03","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.1","0.0","2.0E-4","2025-03","5.0","weeks","27.54","0.0","0.1","2.0E-4","0.0058","0.0","EUR","0.0058","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.26","0.0","6.0E-4","2025-03","5.0","weeks","27.54","0.0","0.13","3.0E-4","0.0154","0.0","EUR","0.0154","Others","N","N","0.0","--","0.0"
"B09266N893","X001D1A0DZ","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.81","0.0","0.0013","2025-03","5.0","weeks","27.54","0.0","0.81","0.0013","0.0353","0.0","EUR","0.0353","Others","N","N","0.0","--","0.0"
"B09266N893","X001D1A0DZ","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","2.61","0.0","0.0042","2025-03","5.0","weeks","27.54","0.0","2.61","0.0042","0.1143","0.0","EUR","0.1143","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","MAD4","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.06","0.0","1.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0024","0.0","EUR","0.0024","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","1.0","0.0","0.0022","2025-03","5.0","weeks","27.54","0.0","1.0","0.0022","0.0606","0.0","EUR","0.0606","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","2.1","0.0","0.0046","2025-03","5.0","weeks","27.54","0.0","2.1","0.0046","0.1271","0.0","EUR","0.1271","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.19","0.0","4.0E-4","2025-03","5.0","weeks","27.54","0.0","0.19","4.0E-4","0.0117","0.0","EUR","0.0117","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","0.26","0.0","6.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0155","0.0","EUR","0.0155","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001UJQYZD","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","0.9","0.0","0.002","2025-03","5.0","weeks","27.54","0.0","0.9","0.002","0.0542","0.0","EUR","0.0542","Others","N","N","0.0","--","0.0"
"B0BTDSDQC5","X001XS4N8B","TUBOX3 (SIN Bomba) - Multiplica X7 La Vida De Tus Pelotas | Presurizador Pelotas Pádel | Recupera La Presión De Tus Bolas Después De Cada Partido | Bote para 3 Pelotas | Accesorios Pádel","MAD4","ES","24.0","8.4","8.3","centimeters","0.37","kilograms","0.0017","cubic meters","Standard-Size","1.23","0.32","0.0015","2025-03","5.0","weeks","27.54","0.0","0.9","0.0015","0.0416","0.0","EUR","0.0416","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001YBFKWF","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD4","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.9","0.55","8.0E-4","2025-03","5.0","weeks","27.54","0.0","0.35","8.0E-4","0.0215","0.0","EUR","0.0215","Others","N","N","0.0","--","0.0"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","MAD4","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0017","0.0","EUR","0.0017","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD4","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","0.81","0.0","0.0016","2025-03","5.0","weeks","27.54","0.0","0.81","0.0016","0.0428","0.0","EUR","0.0428","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD4","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.0","0.0","0.0019","2025-03","5.0","weeks","27.54","0.0","1.0","0.0019","0.0531","0.0","EUR","0.0531","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","MAD4","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","2.0","0.0","0.0028","2025-03","5.0","weeks","27.54","0.0","2.0","0.0028","0.0769","0.0","EUR","0.0769","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","MAD4","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.45","0.0","6.0E-4","2025-03","5.0","weeks","27.54","0.0","0.45","6.0E-4","0.0174","0.0","EUR","0.0174","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","MAD4","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-03","5.0","weeks","27.54","0.0","1.0","0.0014","0.0391","0.0","EUR","0.0391","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","MAD4","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0026Z7VED","TUBOPLUS 29PSI X3e (No Incluye Bomba de Aire)","MAD4","ES","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","0.68","0.55","2.0E-4","2025-03","5.0","weeks","27.54","0.0","0.13","2.0E-4","0.0069","0.0","EUR","0.0069","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X00299IQFJ","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","MAD4","ES","20.1","8.5","8.4","centimeters","0.32","kilograms","0.0014","cubic meters","Standard-Size","0.68","0.55","2.0E-4","2025-03","5.0","weeks","27.54","0.0","0.13","2.0E-4","0.0051","0.0","EUR","0.0051","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00299SD3J","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","MAD4","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.13","0.0","2.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.005","0.0","EUR","0.005","Others","N","N","0.0","--","0.0"
"B09266N893","X0029NEGVN","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.19","0.0","3.0E-4","2025-03","5.0","weeks","27.54","0.0","0.19","3.0E-4","0.0085","0.0","EUR","0.0085","Others","N","N","0.0","--","0.0"
"B09266N893","X0029NEGVN","TuboPlus - TuboX3 Crystal + Bomba con Manometro BETO - Presurizador de Pelotas de Tenis y Padel","MAD4","ES","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","0.39","0.0","6.0E-4","2025-03","5.0","weeks","27.54","0.0","0.39","6.0E-4","0.0169","0.0","EUR","0.0169","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","MAD7","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","26.19","0.0","0.0415","2025-03","5.0","weeks","27.54","0.0","1.74","0.0028","1.1442","0.0","EUR","1.1442","Others","N","N","0.0","--","0.55"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD7","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","28.68","0.0","0.061","2025-03","5.0","weeks","27.54","0.0","13.94","0.0303","1.6801","0.0","EUR","1.6801","Others","N","N","0.0","--","0.58"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","MAD7","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","21.13","0.0","0.0278","2025-03","5.0","weeks","27.54","0.0","0.26","4.0E-4","0.7649","0.0","EUR","0.7649","Others","N","N","0.0","--","0.74"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD7","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","13.94","0.0","0.0302","2025-03","5.0","weeks","27.54","0.0","13.71","0.0302","0.8312","0.0","EUR","0.8312","Others","N","N","0.0","--","0.23"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","MAD7","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","0.16","0.0","3.0E-4","2025-03","5.0","weeks","27.54","0.0","0.13","3.0E-4","0.0077","0.0","EUR","0.0077","Others","N","N","0.0","--","0.03"
"B0CZMGFD3S","X001ZWRDZP","TUBOPLUS 29PSI X3e (Incluye Bomba de Aire)","MAD7","ES","24.5","9.0","8.9","centimeters","0.39","kilograms","0.002","cubic meters","Standard-Size","0.06","0.0","1.0E-4","2025-03","5.0","weeks","27.54","0.0","0.03","1.0E-4","0.0035","0.0","EUR","0.0035","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","MAD7","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","5.71","0.0","0.0077","2025-03","5.0","weeks","27.54","0.0","5.52","0.0077","0.2122","0.0","EUR","0.2122","Others","N","N","0.0","--","0.19"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","MAD7","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","18.26","0.0","0.0251","2025-03","5.0","weeks","27.54","0.0","0.42","6.0E-4","0.6905","0.0","EUR","0.6905","Others","N","N","0.0","--","0.61"
"B0BTDS4GYS","X0028UTX8N","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","MAD7","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.03","0.0","1.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.002","0.0","EUR","0.002","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00299SD3J","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","MAD7","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.19","0.03","1.0E-4","2025-03","5.0","weeks","27.54","0.0","0.06","1.0E-4","0.0037","0.0","EUR","0.0037","Others","N","N","0.0","--","0.06"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","NXEA","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.23","0.0","3.0E-4","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.01","0.0","EUR","0.01","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","OVD1","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","0.68","0.0","0.001","2025-03","5.0","weeks","27.54","0.0","0.0","0.0","0.0273","0.0","EUR","0.0273","Others","N","N","0.0","--","0.06"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","OVD1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","65.1","0.0","0.1413","2025-03","5.0","weeks","27.54","0.0","30.9","0.0671","3.8901","0.0","EUR","3.8901","Others","N","N","0.0","--","0.06"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","OVD1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","25.74","0.0","0.0344","2025-03","5.0","weeks","27.54","0.0","0.03","0.0","0.9483","0.0","EUR","0.9483","Others","N","N","0.0","--","0.39"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","OVD1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","105.58","0.0","0.227","2025-03","5.0","weeks","27.54","0.0","64.55","0.1421","6.2553","0.0","EUR","6.2553","Others","N","N","0.0","--","2.45"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","OVD1","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","48.13","0.0","0.0687","2025-03","5.0","weeks","27.54","0.0","48.1","0.0687","1.8915","0.0","EUR","1.8915","Others","N","N","0.0","--","0.03"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","OVD1","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","3.97","0.0","0.008","2025-03","5.0","weeks","27.54","0.0","0.23","5.0E-4","0.2208","0.0","EUR","0.2208","Others","N","N","0.0","--","0.29"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","OVD1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","46.0","0.0","0.0638","2025-03","5.0","weeks","27.54","0.0","45.65","0.0638","1.7562","0.0","EUR","1.7562","Others","N","N","0.0","--","0.35"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","OVD1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","14.68","0.0","0.0204","2025-03","5.0","weeks","27.54","0.0","0.29","4.0E-4","0.5604","0.0","EUR","0.5604","Others","N","N","0.0","--","0.35"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","RMU1","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","20.35","0.0","0.0317","2025-03","5.0","weeks","27.54","0.0","0.39","6.0E-4","0.8736","0.0","EUR","0.8736","Others","N","N","0.0","--","0.77"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","RMU1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","12.87","0.0","0.0272","2025-03","5.0","weeks","27.54","0.0","3.45","0.0075","0.7487","0.0","EUR","0.7487","Others","N","N","0.0","--","0.35"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","RMU1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","14.81","0.0","0.0198","2025-03","5.0","weeks","27.54","0.0","0.13","2.0E-4","0.5441","0.0","EUR","0.5441","Others","N","N","0.0","--","0.26"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","RMU1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","28.23","0.0","0.057","2025-03","5.0","weeks","27.54","0.0","1.1","0.0024","1.5707","0.0","EUR","1.5707","Others","N","N","0.0","--","2.32"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Rosa","RMU1","ES","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","37.68","0.0","0.0531","2025-03","5.0","weeks","27.54","0.0","37.06","0.0529","1.4627","0.0","EUR","1.4627","Others","N","N","0.0","--","0.48"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","RMU1","ES","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","3.39","0.0","0.0072","2025-03","5.0","weeks","27.54","0.0","0.35","8.0E-4","0.1976","0.0","EUR","0.1976","Others","N","N","0.0","--","0.1"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","RMU1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","0.87","0.0","0.0011","2025-03","5.0","weeks","27.54","0.0","0.81","0.0011","0.031","0.0","EUR","0.031","Others","N","N","0.0","--","0.06"
