"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","WRO1","DE","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","1.23","0.0","0.0018","2025-04","6.7","weeks","27.54","0.0","1.0","0.0014","0.0474","0.0","EUR","0.0474","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel","WRO2","DE","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","0.77","0.0","0.0012","2025-04","6.7","weeks","27.54","0.0","0.77","0.0012","0.0346","0.0","EUR","0.0346","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","WRO2","DE","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","0.57","0.0","0.0012","2025-04","6.7","weeks","27.54","0.0","0.57","0.0012","0.0348","0.0","EUR","0.0348","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","WRO2","DE","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","1.13","0.0","0.0025","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0696","0.0","EUR","0.0696","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29 PSI X3e (ohne Luftpumpe)","WRO2","DE","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.67","0.0","0.0032","2025-04","6.7","weeks","27.54","0.0","0.07","1.0E-4","0.0897","0.0","EUR","0.0897","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","WRO2","DE","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","0.03","0.0","0.0","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0013","0.0","EUR","0.0013","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Pressurisateur de balles de tennis et padel Blanc","ORY1","FR","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-04","6.7","weeks","27.54","0.0","0.6","8.0E-4","0.04","0.0","EUR","0.04","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -","MXP5","IT","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","0.87","0.0","0.0014","2025-04","6.7","weeks","27.54","0.0","0.87","0.0014","0.0386","0.0","EUR","0.0386","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TuboPlus- TUBOX3 ORANGE 2020 Pallina da tennis e paddle Bottle Pressurizer Bottle - Salva le palle per un tubo !! - Più vita per le tue palle - Made in Zaragoza -Spain -","MXP5","IT","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","5.0","0.0","0.0081","2025-04","6.7","weeks","27.54","0.0","1.2","0.0019","0.223","0.0","EUR","0.223","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","MXP5","IT","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","3.17","0.0","0.0069","2025-04","6.7","weeks","27.54","0.0","3.17","0.0069","0.1893","0.0","EUR","0.1893","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","MXP5","IT","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","2.0","0.0","0.0043","2025-04","6.7","weeks","27.54","0.0","1.2","0.0026","0.1195","0.0","EUR","0.1195","Others","N","N","0.0","--","0.0"
"B09266N893","X001D1A0DZ","TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle","MXP5","IT","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2025-04","6.7","weeks","27.54","0.0","1.0","0.0016","0.0437","0.0","EUR","0.0437","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Color Pressurizzatore per palline da tennis e paddle | colore rosa","MXP5","IT","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-04","6.7","weeks","27.54","0.0","1.0","0.0014","0.0393","0.0","EUR","0.0393","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001T0EPOZ","PRESSURIZZATORE TUBOX4 Crystal con Pompa con MANOMETRO BETO per Tutte Le Barche con 3 O 4 Palline da Tennis E Padel.","MXP5","IT","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","1.0","0.0","0.0022","2025-04","6.7","weeks","27.54","0.0","0.13","3.0E-4","0.06","0.0","EUR","0.06","Others","N","N","0.0","--","0.0"
"B09266N893","X001WPKTQF","TUBOPLUS TuboX3 - Pompa Crystal con Manometro Beto, Pressurizzatore per Palline Da Tennis e Paddle","MXP5","IT","22.8","8.4","8.3","centimeters","0.53","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2025-04","6.7","weeks","27.54","0.0","1.0","0.0016","0.0437","0.0","EUR","0.0437","Others","N","N","0.0","--","0.0"
"B0D22R7L7D","X0020AR9P5","TUBOPLUS 29 PSI X3e (non include la pompa dell'aria)","MXP5","IT","25.2","8.8","8.7","centimeters","0.25","kilograms","0.0019","cubic meters","Standard-Size","1.0","0.0","0.0019","2025-04","6.7","weeks","27.54","0.0","0.87","0.0017","0.0531","0.0","EUR","0.0531","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Pressurizzatore di palline da tennis e paddle | Colore oro","MXP5","IT","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-04","6.7","weeks","27.54","0.0","0.5","7.0E-4","0.0384","0.0","EUR","0.0384","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS TuboX3 - Pressurizzatore a Sfera per Tennis e Paddle, Blu","MXP5","IT","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","2.33","0.0","0.0033","2025-04","6.7","weeks","27.54","0.0","0.73","0.001","0.0912","0.0","EUR","0.0912","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Naranja","BCN1","ES","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","1.97","0.0","0.0029","2025-04","6.7","weeks","27.54","0.0","0.13","2.0E-4","0.0799","0.0","EUR","0.0799","Others","N","N","0.0","--","0.17"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS - TuboX4 Crystal + Bomba con Manómetro - Presurizador de Pelotas de Tenis y Padel","BCN1","ES","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","2.33","0.0","0.0045","2025-04","6.7","weeks","27.54","0.0","2.07","0.0045","0.123","0.0","EUR","0.123","Others","N","N","0.0","--","0.27"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Blanco","BCN1","ES","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","3.63","0.0","0.0046","2025-04","6.7","weeks","27.54","0.0","3.37","0.0046","0.1253","0.0","EUR","0.1253","Others","N","N","0.0","--","0.27"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Bote presurizador para Pelotas de pádel y Tenis | TUBOX4 Crystal (SIN Bomba) | Compresor para Pelotas | Accesorios indispensables","BCN1","ES","31.2","8.4","8.4","centimeters","0.45","kilograms","0.0022","cubic meters","Standard-Size","4.7","0.0","0.0091","2025-04","6.7","weeks","27.54","0.0","0.27","6.0E-4","0.2495","0.0","EUR","0.2495","Others","N","N","0.0","--","0.57"
"B0D87X42RN","X00231GYQL","TUBOPLUS X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Dorado","BCN1","ES","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","2.7","0.0","0.0037","2025-04","6.7","weeks","27.54","0.0","1.73","0.0024","0.1008","0.0","EUR","0.1008","Others","N","N","0.0","--","0.07"
"B0786KK4TG","X002326XGB","Tubo Plus X3 - Presurizador de Pelotas de Pádel y Tenis | Bote Hermético para Mantener la Presión y Recuperar el Rebote | Capacidad para 3 Pelotas | No Incluye Inflador de Aire - Color Azul","BCN1","ES","19.9","8.5","8.4","centimeters","0.31","kilograms","0.0014","cubic meters","Standard-Size","2.2","0.0","0.0026","2025-04","6.7","weeks","27.54","0.0","0.23","3.0E-4","0.0714","0.0","EUR","0.0714","Others","N","N","0.0","--","0.37"
"B0F1F4FM85","X0029D0DRJ","TUBOPLUS 29PSI X3e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","BCN1","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","1.0","0.0","0.0","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.05562680670098857","FBA_NEW_SELECTION:0.0556","0.0"
"B0F1F2PQPK","X0029D24LR","TUBOPLUS 29PSI X3e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 3 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","BCN1","ES","25.5","8.9","8.9","centimeters","0.38","kilograms","0.002","cubic meters","Standard-Size","10.7","0.0","0.0","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.5952068317005778","FBA_NEW_SELECTION:0.5952","0.0"
"B0F1F1D2PR","X0029D5M9D","TUBOPLUS 29PSI X4e - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Requiere Bomba de Aire (No Incluida)","BCN1","ES","30.8","8.9","8.7","centimeters","0.3","kilograms","0.0024","cubic meters","Standard-Size","8.3","0.0","0.0","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.5451324112161444","FBA_NEW_SELECTION:0.5451","0.0"
"B0F1F2KX6J","X0029D6HAL","TUBOPLUS 29PSI X4e con Bomba - Presurizador de Pelotas de Pádel y Tenis | Capacidad para 4 Pelotas | Bote Hermético | Incluye Inflador con Manómetro","BCN1","ES","31.0","9.2","8.8","centimeters","0.44","kilograms","0.0025","cubic meters","Standard-Size","13.23","0.0","0.0","2025-04","6.7","weeks","27.54","0.0","0.0","0.0","0.0","0.0","EUR","0.0","Others","N","N","0.9146719929504724","FBA_NEW_SELECTION:0.9147","0.0"
