"asin","fnsku","product_name","fulfillment_center","country_code","longest_side","median_side","shortest_side","measurement_units","weight","weight_units","item_volume","volume_units","product_size_tier","average_quantity_on_hand","average_quantity_pending_removal","estimated_total_item_volume","month_of_charge","storage_utilization_ratio","storage_utilization_ratio_units","base_rate","utilization_surcharge_rate","avg_qty_for_sus","est_vol_for_sus","est_base_msf","est_sus","currency","estimated_monthly_storage_fee","category","eligible_for_inventory_discount","qualifies_for_inventory_discount","total_incentive_fee_amount","breakdown_incentive_fee_amount","average_quantity_customer_orders"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'FRA7'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","3.2","0.0","0.007","2025-06","14.1","weeks","27.54","0.0","3.2","0.007","0.1905","0.0","EUR","0.1905","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'FRA7'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","2.63","0.0","0.0063","2025-06","14.1","weeks","27.54","0.0","1.13","0.0027","0.1735","0.0","EUR","0.1735","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X001T0EPOZ","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'FRA7'","DE","30.9","8.4","8.4","centimeters","0.81","kilograms","0.0022","cubic meters","Standard-Size","1.0","0.0","0.0022","2025-06","14.1","weeks","27.54","0.0","1.0","0.0022","0.0598","0.0","EUR","0.0598","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","'FRA7'","DE","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","2.0","0.0","0.0028","2025-06","14.1","weeks","27.54","0.0","0.93","0.0013","0.0762","0.0","EUR","0.0762","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel","'HAM2'","DE","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","3.0","0.0","0.0049","2025-06","14.1","weeks","27.54","0.0","3.0","0.0049","0.1335","0.0","EUR","0.1335","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'HAM2'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","1.0","0.0","0.0022","2025-06","14.1","weeks","27.54","0.0","1.0","0.0022","0.0596","0.0","EUR","0.0596","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","TUBOPLUS TuboX3 Tennis- und Padelballdrucker | Weiß","'HAM2'","DE","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-06","14.1","weeks","27.54","0.0","1.0","0.0014","0.0373","0.0","EUR","0.0373","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'HAM2'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","3.93","0.0","0.0095","2025-06","14.1","weeks","27.54","0.0","1.93","0.0046","0.2597","0.0","EUR","0.2597","Others","N","N","0.0","--","0.0"
"B0BTDSDQC5","X001PQPPUB","TUBOPLUS Tubox3 (ohne Pumpe) – Druckverstärker für Paddel- und Tennisbälle | 3-Ball-Beutel | Paddelzubehör","'HAM2'","DE","24.0","8.4","8.3","centimeters","0.37","kilograms","0.0017","cubic meters","Standard-Size","1.0","0.0","0.0017","2025-06","14.1","weeks","27.54","0.0","1.0","0.0017","0.0459","0.0","EUR","0.0459","Others","N","N","0.0","--","0.0"
"B0BTDTN52N","X001PQRHT3","TUBOPLUS TuboX3 Tennis- und Padel-Drucker, Farbe Rosa","'HAM2'","DE","20.0","8.5","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-06","14.1","weeks","27.54","0.0","0.97","0.0014","0.0392","0.0","EUR","0.0392","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold","'HAM2'","DE","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-06","14.1","weeks","27.54","0.0","0.4","6.0E-4","0.0384","0.0","EUR","0.0384","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","'HAM2'","DE","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","2.0","0.0","0.0028","2025-06","14.1","weeks","27.54","0.0","0.93","0.0013","0.0763","0.0","EUR","0.0763","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'KTW1'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.43","0.0","0.001","2025-06","14.1","weeks","27.54","0.0","0.43","0.001","0.03","0.0","EUR","0.03","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'LCJ4'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.2","0.0","5.0E-4","2025-06","14.1","weeks","27.54","0.0","0.2","5.0E-4","0.015","0.0","EUR","0.015","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'LCJ4'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.2","0.0","5.0E-4","2025-06","14.1","weeks","27.54","0.0","0.2","5.0E-4","0.015","0.0","EUR","0.015","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'LEJ5'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","7.6","0.0","0.0183","2025-06","14.1","weeks","27.54","0.0","3.6","0.0087","0.5","0.0","EUR","0.5","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'MUC3'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.93","0.0","0.0022","2025-06","14.1","weeks","27.54","0.0","0.93","0.0022","0.062","0.0","EUR","0.062","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'MUC3'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.43","0.0","0.001","2025-06","14.1","weeks","27.54","0.0","0.43","0.001","0.0288","0.0","EUR","0.0288","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'MUC3'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","3.0","0.0","0.0072","2025-06","14.1","weeks","27.54","0.0","1.4","0.0034","0.1992","0.0","EUR","0.1992","Others","N","N","0.0","--","0.0"
"B0183RZ2VI","X000GERVU5","TUBOPLUS Behälter Steht unter Druck (BLAU) Tennis/Padel","'PRG2'","DE","20.0","9.0","9.0","centimeters","0.32","kilograms","0.0016","cubic meters","Standard-Size","1.0","0.0","0.0016","2025-06","14.1","weeks","27.54","0.0","1.0","0.0016","0.0441","0.0","EUR","0.0441","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'PRG2'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","1.47","0.0","0.0035","2025-06","14.1","weeks","27.54","0.0","0.2","5.0E-4","0.0959","0.0","EUR","0.0959","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'STR1'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.93","0.1","0.002","2025-06","14.1","weeks","27.54","0.0","0.83","0.002","0.0548","0.0","EUR","0.0548","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'STR1'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","1.6","0.0","0.0038","2025-06","14.1","weeks","27.54","0.0","1.6","0.0038","0.1052","0.0","EUR","0.1052","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'WRO1'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.93","0.0","0.002","2025-06","14.1","weeks","27.54","0.0","0.93","0.002","0.0537","0.0","EUR","0.0537","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'WRO1'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.4","0.0","9.0E-4","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.023","0.0","EUR","0.023","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'WRO1'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","0.1","0.0","2.0E-4","2025-06","14.1","weeks","27.54","0.0","0.07","2.0E-4","0.0064","0.0","EUR","0.0064","Others","N","N","0.0","--","0.0"
"B0786KK4TG","X002326XGB","TUBOPLUS ABS C1-O2UC-HPCJ TuboPlus-Tubox3-Tennis und Paddle Ball Druckregler-Blau, 3 Pelotas","'WRO1'","DE","19.7","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.0368","0.0","EUR","0.0368","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'WRO2'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","1.3","0.37","0.002","2025-06","14.1","weeks","27.54","0.0","0.93","0.002","0.0558","0.0","EUR","0.0558","Others","N","N","0.0","--","0.0"
"B07ZTHSVCK","X0013ZBBK7","TUBOPLUS POLICARBONATO UG-965T-RORR Tubox4 Crystal + Pumpe mit Manometer Beto-Tennis-und Paddelbälle, Transparent, 4 Pelotas","'WRO2'","DE","30.8","8.6","8.2","centimeters","0.6","kilograms","0.0022","cubic meters","Standard-Size","0.43","0.0","9.0E-4","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.0259","0.0","EUR","0.0259","Others","N","N","0.0","--","0.0"
"B0BTDS4GYS","X001PQP7KJ","TUBOPLUS - Druckbehälter für Padel- und Tennisbälle | TUBOX4 Crystal (ohne Pumpe) | Kompressor für Bälle | unverzichtbares Zubehör","'WRO2'","DE","31.4","8.8","8.7","centimeters","0.43","kilograms","0.0024","cubic meters","Standard-Size","1.0","0.4","0.0014","2025-06","14.1","weeks","27.54","0.0","0.6","0.0014","0.0397","0.0","EUR","0.0397","Others","N","N","0.0","--","0.0"
"B0D87X42RN","X00231GYQL","TUBOPLUS TuboX3 Color Presurizer für Tennis- und Padelbälle | Farbe Gold","'WRO2'","DE","19.8","8.4","8.4","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.0","0.0","0.0014","2025-06","14.1","weeks","27.54","0.0","0.0","0.0","0.0385","0.0","EUR","0.0385","Others","N","N","0.0","--","0.0"
"B0BTDTVCG2","X001PQP7JP","Tubo Plus X3 - Pressurisateur de Balles de Padel et de Tennis | Boîte Hermétique pour Maintenir la Pression et Récupérer Le Rebond | Capacité: 3 Balles | Pompe Non Incluse - Blanc","'ORY1'","FR","20.2","8.3","8.1","centimeters","0.3","kilograms","0.0014","cubic meters","Standard-Size","1.87","0.0","0.0025","2025-06","14.1","weeks","27.54","0.0","1.87","0.0025","0.07","0.0","EUR","0.07","Others","N","N","0.0","--","0.0"
